customer_id,customer_name,email,phone_number,country_code,channel,campaign_id,campaign_name,event_name,event_ts,bounce_classification,revenue,device,browser,city,state,campaign_start_date,campaign_end_date
CUST90856,Nicole Harding,dmarks@hotmail.com,(641)659-2679x6527,UK,email,CMP003,Premium Upgrade,opened,2026-04-26 00:25:08,soft,0.0,android,chrome,Robertsburgh,Pennsylvania,25-04-2026,10-05-2026
CUST10717,Jermaine Williams,wadebrittany@yahoo.com,612-750-1959x475,US,sms,CMP002,Summer Sale,clicked,2026-04-12 07:31:08,hard,4769.27,web,firefox,New Robertfurt,Kentucky,09-04-2026,24-04-2026
CUST51325,Thomas York,yhumphrey@wilson.com,6483361880,AE,push,CMP001,Diwali Blast,opened,2026-05-05 01:58:08,none,0.0,ios,firefox,South Shawn,Nebraska,28-04-2026,10-05-2026
CUST66594,Luis Cook,janeterickson@yahoo.com,(579)212-1640,UK,sms,CMP004,Welcome Journey,opened,2026-05-10 22:07:08,none,0.0,ios,firefox,South Christopher,Maryland,04-05-2026,28-05-2026
CUST64260,Nicholas Strickland,kbrown@wallace.org,0239619741,UK,email,CMP003,Premium Upgrade,opened,2026-05-11 21:32:08,none,0.0,android,edge,Randyshire,North Carolina,10-05-2026,23-05-2026
CUST78118,Brian Beard,daniel38@yahoo.com,+1-309-608-2337,UK,sms,CMP003,Premium Upgrade,submission,2026-04-20 04:51:08,soft,3572.18,web,chrome,Christinaport,Wisconsin,10-04-2026,27-04-2026
CUST18554,Michelle Wright,dawnmontgomery@mitchell.com,4482108456,UK,email,CMP002,Summer Sale,opened,2026-03-26 10:50:08,soft,0.0,web,edge,Thomasshire,Kansas,20-03-2026,13-04-2026
CUST70791,Dawn Wolf DDS,christopher40@gmail.com,(101)249-3198,UK,email,CMP002,Summer Sale,bounced,2026-04-02 08:31:08,none,0.0,android,firefox,North Jamiechester,Minnesota,01-04-2026,22-04-2026
CUST78298,Mr. Brian Buchanan Jr.,hmills@medina.net,001-181-905-0071,SG,sms,CMP003,Premium Upgrade,opened,2026-04-29 22:25:08,none,0.0,web,chrome,Derricktown,New York,23-04-2026,13-05-2026
CUST82339,Rhonda Richard,dianenunez@beltran.org,780-946-4793x81851,US,email,CMP004,Welcome Journey,clicked,2026-03-17 21:17:08,soft,682.48,ios,firefox,East Donnaton,New Jersey,12-03-2026,05-04-2026
CUST55334,Roger Harris,michelle62@norris.com,001-788-740-0388x0585,AE,push,CMP005,Cart Recovery,sent,2026-04-19 11:39:08,soft,0.0,android,safari,Port Christopher,Connecticut,13-04-2026,04-05-2026
CUST90714,Nicole Brock,tonya59@king.com,208.597.4390x6650,US,email,CMP004,Welcome Journey,bounced,2026-04-12 01:09:08,soft,0.0,android,edge,Saraview,Tennessee,03-04-2026,28-04-2026
CUST70283,Brenda Lloyd,lgibson@yahoo.com,001-792-848-7315x167,UK,sms,CMP002,Summer Sale,opened,2026-04-11 11:38:08,none,0.0,web,chrome,South Patriciafort,Maryland,10-04-2026,20-04-2026
CUST20529,Jaclyn Perez,seandelacruz@walker.com,523.253.9195,US,push,CMP005,Cart Recovery,clicked,2026-04-24 11:17:08,soft,1464.24,ios,chrome,Jenniferburgh,Connecticut,16-04-2026,06-05-2026
CUST7582,Jacqueline Gonzalez,riveraamy@hotmail.com,319.275.3317,SG,email,CMP004,Welcome Journey,opened,2026-04-13 03:15:08,soft,0.0,android,edge,Cohenmouth,New Jersey,05-04-2026,02-05-2026
CUST85790,Riley Gilmore,williamwalter@schaefer.biz,001-847-920-9112x49664,IN,sms,CMP005,Cart Recovery,opened,2026-03-18 08:35:08,hard,0.0,android,safari,Ortizburgh,Rhode Island,12-03-2026,27-03-2026
CUST38040,Mindy Ross,wilsoncameron@yahoo.com,4785879220,US,email,CMP001,Diwali Blast,delivered,2026-04-25 20:01:08,none,0.0,android,firefox,New Michael,West Virginia,16-04-2026,04-05-2026
CUST8757,Kevin Thomas,marcusgamble@yahoo.com,935-948-8509,US,whatsapp,CMP005,Cart Recovery,opened,2026-05-01 13:18:08,hard,0.0,android,safari,West Lauriebury,Minnesota,30-04-2026,07-05-2026
CUST12968,Samantha Miller,parkstephanie@mendoza-reed.info,036.847.9607,US,email,CMP003,Premium Upgrade,sent,2026-05-07 21:04:08,hard,0.0,web,chrome,East Douglas,Alaska,03-05-2026,16-05-2026
CUST29099,David Smith,jenniferparrish@gmail.com,6660072579,AE,sms,CMP004,Welcome Journey,delivered,2026-03-21 09:51:08,hard,0.0,ios,edge,New Dennisstad,Tennessee,18-03-2026,02-04-2026
CUST1302,Julia Jordan,vbarnes@henderson.com,186-152-9794x041,US,sms,CMP005,Cart Recovery,delivered,2026-04-02 10:31:08,none,0.0,web,safari,Port Michelle,Pennsylvania,24-03-2026,21-04-2026
CUST60806,Morgan Nunez,rebekah74@yahoo.com,(659)173-4192,AE,whatsapp,CMP004,Welcome Journey,opened,2026-05-10 08:12:08,hard,0.0,android,safari,New Amanda,Louisiana,07-05-2026,18-05-2026
CUST65588,Kimberly Ball,megan47@mcdonald.info,973.782.4104x006,UK,email,CMP002,Summer Sale,delivered,2026-05-08 04:13:08,soft,0.0,android,firefox,South Jacob,Alaska,06-05-2026,25-05-2026
CUST40996,Brenda Ware,joel84@jones-reynolds.com,662.402.0363x933,IN,whatsapp,CMP005,Cart Recovery,opened,2026-04-03 19:16:08,soft,0.0,android,safari,Jeromeborough,Nevada,28-03-2026,14-04-2026
CUST68957,Edward White,leejason@yahoo.com,863-096-1143x312,AE,sms,CMP004,Welcome Journey,opened,2026-04-15 02:03:08,soft,0.0,ios,firefox,Harperstad,Wyoming,13-04-2026,23-04-2026
CUST58254,Melinda Armstrong,rodriguezjenny@hotmail.com,(219)415-7024,SG,whatsapp,CMP004,Welcome Journey,sent,2026-05-02 15:13:08,soft,0.0,web,safari,Brandytown,Nevada,23-04-2026,17-05-2026
CUST96341,Arthur Myers,jennifer83@hotmail.com,+1-254-319-1505x688,IN,email,CMP004,Welcome Journey,unsubscribed,2026-03-16 03:46:08,soft,0.0,android,edge,North Jenniferfurt,North Dakota,14-03-2026,30-03-2026
CUST81356,Kenneth Jones,leachelizabeth@mcclain-evans.net,473-344-0219,UK,push,CMP002,Summer Sale,delivered,2026-04-19 02:45:08,none,0.0,android,firefox,Tylerfort,New York,18-04-2026,03-05-2026
CUST17325,Stacy Edwards,amysmith@gmail.com,001-748-889-7253x98990,AE,whatsapp,CMP004,Welcome Journey,delivered,2026-03-29 06:30:08,hard,0.0,android,edge,Briannaberg,Iowa,22-03-2026,17-04-2026
CUST30385,Susan Wagner,emaldonado@boyd-salinas.com,6740844696,US,whatsapp,CMP001,Diwali Blast,opened,2026-03-20 22:31:08,hard,0.0,web,edge,Lake Nicoleville,Florida,17-03-2026,28-03-2026
CUST2089,Johnathan Phillips,gcharles@hotmail.com,815-564-6446,UK,email,CMP005,Cart Recovery,delivered,2026-04-01 04:56:08,none,0.0,web,edge,Davidside,Wisconsin,31-03-2026,07-04-2026
CUST39365,Kevin Tanner,robinsonamanda@cooper.com,914.488.6811x82785,UK,whatsapp,CMP001,Diwali Blast,sent,2026-03-27 21:40:08,none,0.0,android,chrome,Lake Lindsay,Ohio,26-03-2026,14-04-2026
CUST40935,Bradley Rodriguez,sherry99@maldonado-baxter.com,(620)114-5252,AE,whatsapp,CMP003,Premium Upgrade,sent,2026-03-23 08:59:08,soft,0.0,web,safari,West Sharon,North Carolina,14-03-2026,02-04-2026
CUST82454,Amy Mason,brandi36@baker.com,652-761-7457x407,AE,push,CMP001,Diwali Blast,opened,2026-05-13 13:00:08,none,0.0,ios,chrome,Lake David,Maine,12-05-2026,29-05-2026
CUST1014,Mr. Kyle Thornton,cwilliams@gmail.com,945.597.0938x703,US,whatsapp,CMP002,Summer Sale,sent,2026-05-04 01:53:08,hard,0.0,web,safari,North Stevenburgh,North Carolina,25-04-2026,10-05-2026
CUST52594,Mary Miller,catherinestevens@yahoo.com,+1-985-413-9855x26078,IN,email,CMP003,Premium Upgrade,delivered,2026-04-05 20:41:08,hard,0.0,ios,edge,Owensbury,California,30-03-2026,17-04-2026
CUST35456,Sarah Elliott,collinspatricia@proctor-gilbert.org,001-493-768-2221x4902,US,whatsapp,CMP001,Diwali Blast,opened,2026-03-15 21:38:08,soft,0.0,ios,chrome,North Alanbury,New Mexico,09-03-2026,21-03-2026
CUST62559,Rebecca Mendoza,johnsonfred@gmail.com,386.038.8280x540,US,whatsapp,CMP005,Cart Recovery,delivered,2026-03-27 00:58:08,none,0.0,ios,safari,Port Vickiemouth,West Virginia,26-03-2026,12-04-2026
CUST63485,Miranda Sellers,andrew68@hotmail.com,001-319-074-3035,SG,push,CMP002,Summer Sale,sent,2026-03-19 14:34:08,soft,0.0,web,chrome,Williamsbury,Utah,17-03-2026,07-04-2026
CUST26002,Laura Romero,michael17@morris-kemp.biz,6501727919,SG,email,CMP002,Summer Sale,opened,2026-04-30 22:59:08,none,0.0,android,firefox,Hollyberg,South Carolina,28-04-2026,09-05-2026
CUST38856,John Christian DDS,burchjennifer@king.biz,931.409.0919,SG,push,CMP001,Diwali Blast,delivered,2026-03-20 20:12:08,none,0.0,web,safari,Stephenview,Arizona,10-03-2026,28-03-2026
CUST42056,Bryan Singh,okramer@hotmail.com,027.769.4929x2497,SG,sms,CMP004,Welcome Journey,clicked,2026-03-18 03:23:08,soft,2813.08,web,safari,Austintown,Illinois,14-03-2026,24-03-2026
CUST15329,Tiffany Ford,kayla05@quinn.com,(640)939-1123x4447,IN,sms,CMP004,Welcome Journey,opened,2026-04-15 16:36:08,hard,0.0,web,safari,West Tammy,Arizona,14-04-2026,03-05-2026
CUST96059,Chase Erickson,nicholas95@hotmail.com,(062)157-0403x264,SG,push,CMP001,Diwali Blast,delivered,2026-05-14 15:01:08,hard,0.0,web,safari,East Jacobhaven,Missouri,12-05-2026,01-06-2026
CUST80505,Jack Walker,brendawinters@gmail.com,001-654-996-0793x47917,UK,email,CMP005,Cart Recovery,bounced,2026-03-30 02:37:08,none,0.0,web,safari,Mariahland,Mississippi,22-03-2026,05-04-2026
CUST27500,Shelly Mckee,amontgomery@romero-hoover.org,650-202-2023,AE,email,CMP002,Summer Sale,bounced,2026-04-06 18:45:08,none,0.0,web,firefox,Michaelview,California,28-03-2026,20-04-2026
CUST6792,Brett Huerta,grahammanuel@houston-phillips.com,499.529.2672x0738,IN,push,CMP005,Cart Recovery,delivered,2026-04-26 15:38:08,none,0.0,web,edge,South Jennifer,Minnesota,20-04-2026,04-05-2026
CUST56814,Charles Hodges PhD,corybaker@brown-lozano.com,(579)613-1108x9950,SG,sms,CMP005,Cart Recovery,clicked,2026-04-26 16:52:08,hard,1134.03,ios,firefox,Steeleberg,Iowa,18-04-2026,05-05-2026
CUST21677,Faith Jordan,brandtjustin@hotmail.com,001-114-207-8200,US,whatsapp,CMP001,Diwali Blast,sent,2026-05-06 18:23:08,hard,0.0,ios,edge,East Steven,Washington,26-04-2026,20-05-2026
CUST91905,James Randall,brandy14@hotmail.com,939-494-1181x38326,IN,whatsapp,CMP003,Premium Upgrade,delivered,2026-04-03 07:34:08,soft,0.0,web,firefox,Pruittstad,South Carolina,01-04-2026,12-04-2026
CUST59089,Rose Riley,jasminwilliams@yahoo.com,001-562-178-3845,IN,push,CMP005,Cart Recovery,clicked,2026-04-04 18:56:08,none,4507.14,ios,chrome,Torresmouth,Texas,03-04-2026,15-04-2026
CUST98436,Jennifer Fuller,ireilly@gmail.com,+1-520-710-1204x9772,US,whatsapp,CMP005,Cart Recovery,submission,2026-03-16 12:37:08,none,220.25,ios,firefox,North Thomas,Maine,13-03-2026,23-03-2026
CUST32429,Ashley Ross,darrell96@erickson.biz,633-739-4450x55881,IN,email,CMP002,Summer Sale,opened,2026-05-10 10:20:08,none,0.0,web,safari,Coopertown,New Jersey,03-05-2026,24-05-2026
CUST94206,Brian Roberts,jessica93@allen-robinson.net,(807)590-2043x34297,US,email,CMP004,Welcome Journey,bounced,2026-04-04 03:05:08,soft,0.0,android,safari,East Jessica,Oklahoma,01-04-2026,09-04-2026
CUST40157,Nancy Brown MD,derrickschwartz@griffith.com,1253242179,SG,email,CMP004,Welcome Journey,delivered,2026-03-17 07:08:08,hard,0.0,web,edge,South Ashley,South Dakota,12-03-2026,06-04-2026
CUST95233,Natasha Williams,john54@faulkner.com,787-909-6777,AE,sms,CMP001,Diwali Blast,sent,2026-03-23 10:23:08,none,0.0,android,firefox,Edwardsburgh,Utah,18-03-2026,29-03-2026
CUST15664,Regina Page,harperricardo@willis.info,684-758-0170x6215,SG,email,CMP003,Premium Upgrade,bounced,2026-05-06 17:55:08,hard,0.0,android,chrome,Dianefurt,Oregon,05-05-2026,24-05-2026
CUST44058,Terrance Underwood,bmalone@yahoo.com,001-303-503-8714x72281,AE,sms,CMP004,Welcome Journey,opened,2026-05-01 09:34:08,none,0.0,android,chrome,Jamesbury,Illinois,21-04-2026,15-05-2026
CUST94990,Emily May,chavezadam@gmail.com,312.571.8723,SG,whatsapp,CMP003,Premium Upgrade,delivered,2026-04-05 05:53:08,hard,0.0,web,safari,East Jessicaside,Nevada,01-04-2026,20-04-2026
CUST63459,Laura Kim,haileyadams@wade.com,(341)423-9767x121,SG,push,CMP002,Summer Sale,clicked,2026-04-21 16:00:08,soft,1384.74,ios,safari,Mitchelltown,Louisiana,12-04-2026,06-05-2026
CUST20510,Jaclyn Jenkins,jennifer52@gmail.com,+1-646-697-7513,IN,sms,CMP002,Summer Sale,clicked,2026-05-02 07:48:08,soft,4559.62,ios,firefox,Markmouth,Missouri,27-04-2026,16-05-2026
CUST6054,James Contreras,hatfieldanita@yahoo.com,(465)239-4031,SG,push,CMP005,Cart Recovery,delivered,2026-04-16 15:53:08,none,0.0,android,firefox,New Josephtown,Delaware,11-04-2026,02-05-2026
CUST88705,Alison Anderson,whitejessica@gibbs.com,2631808608,SG,push,CMP003,Premium Upgrade,clicked,2026-05-12 20:03:08,hard,1979.73,ios,edge,Sullivanborough,West Virginia,06-05-2026,28-05-2026
CUST38677,Theresa Rivera,frankmcclure@gmail.com,+1-197-868-7089x677,UK,sms,CMP003,Premium Upgrade,delivered,2026-03-21 12:46:08,soft,0.0,android,edge,Kimberlyfort,Oklahoma,14-03-2026,10-04-2026
CUST53718,Julie Holt,daniellebell@morris.biz,+1-625-826-7241x2385,SG,whatsapp,CMP001,Diwali Blast,submission,2026-05-06 05:41:08,soft,2247.13,ios,safari,South Jessica,Tennessee,26-04-2026,23-05-2026
CUST40357,Travis Dixon,boyertony@brown-hughes.biz,7374705791,AE,whatsapp,CMP002,Summer Sale,opened,2026-05-07 18:21:08,soft,0.0,ios,firefox,South Patriciatown,Oklahoma,29-04-2026,23-05-2026
CUST23844,Richard Harris,ncabrera@yahoo.com,+1-635-604-4522x245,AE,email,CMP001,Diwali Blast,bounced,2026-03-26 15:38:08,soft,0.0,ios,firefox,Robinmouth,Hawaii,20-03-2026,12-04-2026
CUST42141,Jacob Vincent,lbrown@yahoo.com,6268443360,UK,email,CMP002,Summer Sale,bounced,2026-05-07 11:29:08,none,0.0,web,chrome,Davidchester,Kansas,03-05-2026,16-05-2026
CUST65162,Sandra Patterson,amandalucas@ramirez-holmes.com,695.372.5038,IN,whatsapp,CMP001,Diwali Blast,opened,2026-05-03 20:24:08,none,0.0,android,chrome,Lake Brandon,Utah,29-04-2026,18-05-2026
CUST77355,David Butler,cgill@gmail.com,4415600493,UK,push,CMP003,Premium Upgrade,sent,2026-03-15 20:34:08,hard,0.0,android,edge,South Angelicaville,New Mexico,10-03-2026,04-04-2026
CUST60540,Leslie Guerrero,amayo@wheeler.info,+1-197-834-4236,UK,whatsapp,CMP005,Cart Recovery,clicked,2026-04-12 03:07:08,soft,4232.2,ios,chrome,Robertport,Rhode Island,09-04-2026,30-04-2026
CUST58434,Terri Miller,barrettpamela@mahoney.com,+1-168-923-2031x347,UK,whatsapp,CMP004,Welcome Journey,clicked,2026-04-23 20:56:08,hard,1283.95,web,chrome,West Mikayla,Indiana,14-04-2026,01-05-2026
CUST16321,Daniel Hudson,jenny76@beck.com,292.821.1651,UK,whatsapp,CMP003,Premium Upgrade,submission,2026-05-10 05:52:08,soft,4334.37,ios,safari,South Hollyborough,Mississippi,03-05-2026,27-05-2026
CUST72459,Christian Bell,wendy35@yahoo.com,747.544.5348,UK,whatsapp,CMP001,Diwali Blast,delivered,2026-04-09 15:35:08,hard,0.0,web,firefox,South Benjamin,Idaho,07-04-2026,22-04-2026
CUST47665,Nicole Gonzalez,julie03@hotmail.com,001-980-790-8259x503,UK,push,CMP002,Summer Sale,opened,2026-05-14 06:27:08,soft,0.0,android,safari,New Nancyburgh,Kentucky,10-05-2026,28-05-2026
CUST87468,William Smith,austinpalmer@lee.info,3807530511,IN,sms,CMP004,Welcome Journey,delivered,2026-03-16 22:26:08,none,0.0,android,firefox,Jamesbury,Idaho,11-03-2026,22-03-2026
CUST96710,Christopher Lopez,johnsonvictor@yahoo.com,486.002.2345x35197,AE,email,CMP001,Diwali Blast,bounced,2026-05-06 14:47:08,hard,0.0,web,firefox,East Kathleenmouth,Michigan,02-05-2026,26-05-2026
CUST34088,Andrew Wright,angela46@hotmail.com,001-648-437-7616x7737,SG,push,CMP004,Welcome Journey,delivered,2026-03-30 20:00:08,hard,0.0,web,edge,Vickiland,Texas,25-03-2026,09-04-2026
CUST57838,Robert Goodwin,ydickerson@kim.net,059.442.9259,SG,push,CMP004,Welcome Journey,opened,2026-05-06 06:01:08,none,0.0,web,chrome,New Edwardborough,Colorado,27-04-2026,14-05-2026
CUST28478,Cody Odom,mary93@pratt.com,1036450525,US,email,CMP002,Summer Sale,opened,2026-04-08 17:20:08,soft,0.0,android,firefox,Lake Jeannefort,Idaho,03-04-2026,18-04-2026
CUST41393,Susan Grimes,brownjames@gonzalez.org,360-872-6640x6471,AE,email,CMP005,Cart Recovery,unsubscribed,2026-04-23 19:57:08,hard,0.0,web,edge,Bakerport,Minnesota,13-04-2026,29-04-2026
CUST94203,Tonya Turner,maria54@gmail.com,4514621850,UK,email,CMP005,Cart Recovery,delivered,2026-04-23 02:35:08,none,0.0,android,safari,Thompsonton,South Carolina,14-04-2026,04-05-2026
CUST22806,Deborah Ford,jonesgina@gmail.com,(094)973-4831,SG,sms,CMP001,Diwali Blast,delivered,2026-03-31 04:12:08,none,0.0,ios,chrome,Anthonyton,Kentucky,28-03-2026,08-04-2026
CUST67513,Daniel Duke,kellis@yahoo.com,167-363-4803,UK,sms,CMP005,Cart Recovery,sent,2026-03-28 01:21:08,hard,0.0,web,chrome,Brooksport,Oregon,22-03-2026,14-04-2026
CUST70277,Linda Hancock,jesussanchez@holmes-alvarado.biz,(189)801-1286,IN,sms,CMP003,Premium Upgrade,sent,2026-05-02 22:39:08,hard,0.0,ios,chrome,Petertown,New Mexico,24-04-2026,16-05-2026
CUST70084,Madison Jackson,timothy13@gmail.com,1882547196,UK,sms,CMP005,Cart Recovery,opened,2026-05-05 15:07:08,hard,0.0,ios,edge,South Annaberg,Iowa,01-05-2026,13-05-2026
CUST83900,Kelly Holloway,patrick36@yahoo.com,(319)619-7864,US,whatsapp,CMP003,Premium Upgrade,delivered,2026-05-09 18:27:08,none,0.0,android,chrome,Kempburgh,Wisconsin,08-05-2026,21-05-2026
CUST40822,Matthew Johnson,zshepard@yahoo.com,600-865-4693,AE,sms,CMP003,Premium Upgrade,clicked,2026-03-30 02:53:08,hard,526.51,web,chrome,Michaelfort,Mississippi,24-03-2026,05-04-2026
CUST95007,James Sullivan,smithjames@craig.net,001-019-598-7602,AE,push,CMP004,Welcome Journey,delivered,2026-04-01 19:10:08,soft,0.0,ios,firefox,Stephenhaven,Oregon,25-03-2026,12-04-2026
CUST95448,Megan Walker,david54@yahoo.com,001-136-284-0654x846,US,email,CMP001,Diwali Blast,bounced,2026-04-10 14:30:08,soft,0.0,ios,chrome,Lake Soniafurt,North Dakota,01-04-2026,28-04-2026
CUST81060,Angelica Martinez,ikeith@alexander.com,668.614.3986x820,AE,push,CMP003,Premium Upgrade,submission,2026-04-06 05:58:08,hard,3623.74,android,chrome,West Christopher,Indiana,28-03-2026,17-04-2026
CUST74414,Dustin Singh,jenniferparker@gmail.com,963.615.5346,AE,sms,CMP002,Summer Sale,opened,2026-03-21 12:18:08,soft,0.0,ios,edge,North Tanyaberg,Missouri,11-03-2026,02-04-2026
CUST49697,Jacob Johnson,hollandtimothy@nguyen.biz,368-420-6695x1535,UK,email,CMP003,Premium Upgrade,clicked,2026-04-03 12:50:08,none,1130.25,ios,chrome,Millermouth,Oklahoma,29-03-2026,19-04-2026
CUST9037,Charles Graham,fpetersen@gmail.com,307.273.1505,SG,whatsapp,CMP002,Summer Sale,submission,2026-03-20 05:54:08,hard,4470.88,ios,safari,Arellanomouth,Nevada,11-03-2026,27-03-2026
CUST40805,James Rogers,daniel59@yahoo.com,7838852168,IN,sms,CMP002,Summer Sale,submission,2026-03-19 09:59:08,soft,2393.22,ios,firefox,Woodardtown,Massachusetts,16-03-2026,06-04-2026
CUST89212,Kristina Sanders,imoody@hotmail.com,+1-438-530-1941x70039,AE,sms,CMP004,Welcome Journey,submission,2026-04-22 11:41:08,hard,671.76,web,firefox,Connerside,California,18-04-2026,11-05-2026
CUST14261,Cheryl Carr,scottpark@yahoo.com,271-322-6977x8560,IN,email,CMP002,Summer Sale,clicked,2026-05-10 03:00:08,soft,4077.58,ios,firefox,North Paula,Maine,08-05-2026,15-05-2026
CUST99379,Daniel Salas,millerjeffrey@copeland.com,221.788.4928x266,SG,whatsapp,CMP001,Diwali Blast,clicked,2026-04-05 14:00:08,soft,3588.23,android,chrome,Destinyville,Indiana,01-04-2026,23-04-2026
CUST10823,Sherri Lawson,vazquezveronica@yahoo.com,(170)040-3222x82629,UK,whatsapp,CMP004,Welcome Journey,clicked,2026-03-24 08:54:08,soft,3163.01,ios,chrome,Scottton,Connecticut,23-03-2026,01-04-2026
CUST48358,Daniel Robbins,monica73@jones.com,001-374-666-8449x25548,IN,whatsapp,CMP004,Welcome Journey,opened,2026-04-22 16:34:08,none,0.0,ios,safari,Lake Tracyhaven,Virginia,13-04-2026,06-05-2026
CUST17131,Lori Martin,taylorsteven@hotmail.com,+1-172-252-5324x217,UK,whatsapp,CMP004,Welcome Journey,submission,2026-05-09 11:43:08,soft,2174.31,android,chrome,Greenmouth,Massachusetts,02-05-2026,18-05-2026
CUST75870,Amy Barnes,torreskenneth@hotmail.com,+1-876-124-4508x9718,IN,sms,CMP004,Welcome Journey,sent,2026-05-08 04:58:08,none,0.0,ios,chrome,West Emmabury,Massachusetts,01-05-2026,19-05-2026
CUST39274,Sheri Mendoza,sandra08@jackson.com,+1-758-692-0111x009,US,whatsapp,CMP003,Premium Upgrade,delivered,2026-04-10 16:59:08,hard,0.0,android,edge,Ryanfurt,Maine,31-03-2026,17-04-2026
CUST77301,Desiree Clay,boydjessica@yahoo.com,952.548.1747,US,whatsapp,CMP001,Diwali Blast,opened,2026-04-14 18:32:08,none,0.0,web,chrome,East Stevenchester,Delaware,04-04-2026,24-04-2026
CUST44031,Brittany Robinson,scottcastro@yahoo.com,189-273-5631,AE,whatsapp,CMP003,Premium Upgrade,sent,2026-05-04 17:48:08,soft,0.0,android,firefox,Zacharyview,Missouri,29-04-2026,11-05-2026
CUST18952,Christine Patterson,huntmargaret@powell-nielsen.com,879.536.2849x5633,UK,push,CMP005,Cart Recovery,sent,2026-04-11 15:56:08,soft,0.0,ios,safari,Hendricksport,Florida,01-04-2026,27-04-2026
CUST89997,Adrienne Young,qgomez@yu.com,001-420-203-7509x9415,AE,email,CMP002,Summer Sale,bounced,2026-03-25 11:46:08,soft,0.0,android,firefox,North Dustin,California,18-03-2026,04-04-2026
CUST86822,Cynthia Williams,dicksonwalter@gmail.com,896-510-5583x079,AE,push,CMP003,Premium Upgrade,submission,2026-05-09 07:43:08,none,3953.38,ios,chrome,Jodiland,Louisiana,08-05-2026,27-05-2026
CUST57778,Aaron Patel,mary82@waters-moss.com,584.568.6027x977,UK,whatsapp,CMP005,Cart Recovery,submission,2026-04-04 15:19:08,none,3358.01,ios,safari,Kristinafurt,Alaska,27-03-2026,10-04-2026
CUST5125,Susan Daniels,yobrien@ramirez.com,215.064.6238x7076,US,whatsapp,CMP005,Cart Recovery,delivered,2026-04-05 23:37:08,hard,0.0,web,firefox,New Paulfort,Iowa,03-04-2026,11-04-2026
CUST76900,Jennifer Jimenez,khines@yahoo.com,575.199.8093,IN,whatsapp,CMP004,Welcome Journey,submission,2026-04-07 21:32:08,soft,3847.02,android,firefox,Port Troytown,Alaska,06-04-2026,26-04-2026
CUST93265,Tanya Farmer,vhenson@duffy.com,5154101656,US,push,CMP004,Welcome Journey,submission,2026-05-05 19:57:08,none,483.76,android,firefox,West Timothytown,Wisconsin,26-04-2026,18-05-2026
CUST41390,Robert Bishop,cbaker@ward-spears.com,(569)678-5476,US,whatsapp,CMP005,Cart Recovery,submission,2026-03-17 12:58:08,soft,44.63,android,edge,West Elizabeth,South Dakota,07-03-2026,26-03-2026
